"","condition","worker_id","education","english_native","ethnicity","gender","age","religion","comp_check","comments","trialNum","swatch","response","responseCoded","rt","country"
"819","emotions","A2IBLAKBXPA6PQ","college_bachDegree",NA,"asian_southAsian","male",25,"hinduism","i think all can feel emotions","",3,"BI2A00029","maybe yes",1,2441,"india"
"820","emotions","A2IBLAKBXPA6PQ","college_bachDegree",NA,"asian_southAsian","male",25,"hinduism","i think all can feel emotions","",4,"BI2A00041","equally yes/no",0,14709,"india"
"821","emotions","A2IBLAKBXPA6PQ","college_bachDegree",NA,"asian_southAsian","male",25,"hinduism","i think all can feel emotions","",5,"BI2A00018","probably no",-2,27469,"india"
"822","emotions","A2IBLAKBXPA6PQ","college_bachDegree",NA,"asian_southAsian","male",25,"hinduism","i think all can feel emotions","",6,"BI2A00032","equally yes/no",0,39657,"india"
"823","emotions","A2IBLAKBXPA6PQ","college_bachDegree",NA,"asian_southAsian","male",25,"hinduism","i think all can feel emotions","",7,"BI2A00031","probably no",-2,106147,"india"
"824","emotions","A2IBLAKBXPA6PQ","college_bachDegree",NA,"asian_southAsian","male",25,"hinduism","i think all can feel emotions","",8,"BI2A00015","probably no",-2,3352,"india"
"825","emotions","A2IBLAKBXPA6PQ","college_bachDegree",NA,"asian_southAsian","male",25,"hinduism","i think all can feel emotions","",9,"BI2A00019","equally yes/no",0,1863,"india"
"826","emotions","A2IBLAKBXPA6PQ","college_bachDegree",NA,"asian_southAsian","male",25,"hinduism","i think all can feel emotions","",10,"BI2A00007","maybe yes",1,4693,"india"
"827","emotions","A2IBLAKBXPA6PQ","college_bachDegree",NA,"asian_southAsian","male",25,"hinduism","i think all can feel emotions","",11,"BI2A00043","maybe no",-1,27888,"india"
"828","emotions","A2IBLAKBXPA6PQ","college_bachDegree",NA,"asian_southAsian","male",25,"hinduism","i think all can feel emotions","",12,"BI2A00017","maybe yes",1,1548,"india"
"829","emotions","A2IBLAKBXPA6PQ","college_bachDegree",NA,"asian_southAsian","male",25,"hinduism","i think all can feel emotions","",13,"BI2A00004","probably no",-2,1537,"india"
"830","emotions","A2IBLAKBXPA6PQ","college_bachDegree",NA,"asian_southAsian","male",25,"hinduism","i think all can feel emotions","",14,"BI2A00047","probably no",-2,1234,"india"
"831","emotions","A2IBLAKBXPA6PQ","college_bachDegree",NA,"asian_southAsian","male",25,"hinduism","i think all can feel emotions","",15,"BI2A00048","maybe yes",1,1701,"india"
"832","emotions","A2IBLAKBXPA6PQ","college_bachDegree",NA,"asian_southAsian","male",25,"hinduism","i think all can feel emotions","",16,"BI2A00012","probably yes",2,1965,"india"
"833","emotions","A2IBLAKBXPA6PQ","college_bachDegree",NA,"asian_southAsian","male",25,"hinduism","i think all can feel emotions","",17,"BI2A00006","maybe yes",1,1566,"india"
"834","emotions","A2IBLAKBXPA6PQ","college_bachDegree",NA,"asian_southAsian","male",25,"hinduism","i think all can feel emotions","",18,"BI2A00039","equally yes/no",0,789,"india"
"835","emotions","A2IBLAKBXPA6PQ","college_bachDegree",NA,"asian_southAsian","male",25,"hinduism","i think all can feel emotions","",19,"BI2A00025","probably yes",2,1772,"india"
"836","emotions","A2IBLAKBXPA6PQ","college_bachDegree",NA,"asian_southAsian","male",25,"hinduism","i think all can feel emotions","",20,"BI2A00023","probably yes",2,969,"india"
"837","emotions","A2IBLAKBXPA6PQ","college_bachDegree",NA,"asian_southAsian","male",25,"hinduism","i think all can feel emotions","",21,"BI2A00024","probably yes",2,626,"india"
"838","emotions","A2IBLAKBXPA6PQ","college_bachDegree",NA,"asian_southAsian","male",25,"hinduism","i think all can feel emotions","",22,"BI2A00011","probably no",-2,1771,"india"
"839","emotions","A2IBLAKBXPA6PQ","college_bachDegree",NA,"asian_southAsian","male",25,"hinduism","i think all can feel emotions","",23,"BI2A00001","probably no",-2,657,"india"
"840","emotions","A2IBLAKBXPA6PQ","college_bachDegree",NA,"asian_southAsian","male",25,"hinduism","i think all can feel emotions","",24,"BI2A00009","probably yes",2,1630,"india"
"841","emotions","A2IBLAKBXPA6PQ","college_bachDegree",NA,"asian_southAsian","male",25,"hinduism","i think all can feel emotions","",25,"BI2A00045","probably yes",2,859,"india"
"842","emotions","A2IBLAKBXPA6PQ","college_bachDegree",NA,"asian_southAsian","male",25,"hinduism","i think all can feel emotions","",26,"BI2A00021","definitely yes",3,1781,"india"
"843","emotions","A2IBLAKBXPA6PQ","college_bachDegree",NA,"asian_southAsian","male",25,"hinduism","i think all can feel emotions","",27,"BI2A00002","probably no",-2,1760,"india"
"844","emotions","A2IBLAKBXPA6PQ","college_bachDegree",NA,"asian_southAsian","male",25,"hinduism","i think all can feel emotions","",28,"BI2A00022","probably no",-2,941,"india"
"845","emotions","A2IBLAKBXPA6PQ","college_bachDegree",NA,"asian_southAsian","male",25,"hinduism","i think all can feel emotions","",29,"BI2A00046","equally yes/no",0,3726,"india"
"846","emotions","A2IBLAKBXPA6PQ","college_bachDegree",NA,"asian_southAsian","male",25,"hinduism","i think all can feel emotions","",30,"BI2A00010","equally yes/no",0,1063,"india"
"847","emotions","A2IBLAKBXPA6PQ","college_bachDegree",NA,"asian_southAsian","male",25,"hinduism","i think all can feel emotions","",31,"BI2A00016","maybe no",-1,1061,"india"
"848","emotions","A2IBLAKBXPA6PQ","college_bachDegree",NA,"asian_southAsian","male",25,"hinduism","i think all can feel emotions","",32,"BI2A00038","maybe yes",1,1195,"india"
"849","emotions","A2IBLAKBXPA6PQ","college_bachDegree",NA,"asian_southAsian","male",25,"hinduism","i think all can feel emotions","",33,"BI2A00030","probably no",-2,1640,"india"
"850","emotions","A2IBLAKBXPA6PQ","college_bachDegree",NA,"asian_southAsian","male",25,"hinduism","i think all can feel emotions","",34,"BI2A00042","definitely no",-3,960,"india"
"851","emotions","A2IBLAKBXPA6PQ","college_bachDegree",NA,"asian_southAsian","male",25,"hinduism","i think all can feel emotions","",35,"BI2A00034","probably no",-2,16787,"india"
"852","emotions","A2IBLAKBXPA6PQ","college_bachDegree",NA,"asian_southAsian","male",25,"hinduism","i think all can feel emotions","",36,"BI2A00033","maybe yes",1,1305,"india"
"853","emotions","A2IBLAKBXPA6PQ","college_bachDegree",NA,"asian_southAsian","male",25,"hinduism","i think all can feel emotions","",37,"BI2A00020","maybe yes",1,911,"india"
"854","emotions","A2IBLAKBXPA6PQ","college_bachDegree",NA,"asian_southAsian","male",25,"hinduism","i think all can feel emotions","",38,"BI2A00036","maybe yes",1,2472,"india"
"855","emotions","A2IBLAKBXPA6PQ","college_bachDegree",NA,"asian_southAsian","male",25,"hinduism","i think all can feel emotions","",39,"BI2A00028","probably no",-2,1265,"india"
"856","emotions","A2IBLAKBXPA6PQ","college_bachDegree",NA,"asian_southAsian","male",25,"hinduism","i think all can feel emotions","",40,"BI2A00014","definitely no",-3,1032,"india"
"857","emotions","A2IBLAKBXPA6PQ","college_bachDegree",NA,"asian_southAsian","male",25,"hinduism","i think all can feel emotions","",41,"BI2A00005","maybe yes",1,1264,"india"
"858","emotions","A2IBLAKBXPA6PQ","college_bachDegree",NA,"asian_southAsian","male",25,"hinduism","i think all can feel emotions","",42,"BI2A00003","maybe yes",1,847,"india"
"859","emotions","A2IBLAKBXPA6PQ","college_bachDegree",NA,"asian_southAsian","male",25,"hinduism","i think all can feel emotions","",43,"BI2A00008","maybe yes",1,2107,"india"
"860","emotions","A2IBLAKBXPA6PQ","college_bachDegree",NA,"asian_southAsian","male",25,"hinduism","i think all can feel emotions","",44,"BI2A00040","probably no",-2,1196,"india"
"861","emotions","A2IBLAKBXPA6PQ","college_bachDegree",NA,"asian_southAsian","male",25,"hinduism","i think all can feel emotions","",45,"BI2A00037","probably yes",2,16880,"india"
"862","emotions","A2IBLAKBXPA6PQ","college_bachDegree",NA,"asian_southAsian","male",25,"hinduism","i think all can feel emotions","",46,"BI2A00013","probably yes",2,950,"india"
"863","emotions","A2IBLAKBXPA6PQ","college_bachDegree",NA,"asian_southAsian","male",25,"hinduism","i think all can feel emotions","",47,"BI2A00044","equally yes/no",0,1476,"india"
"864","emotions","A2IBLAKBXPA6PQ","college_bachDegree",NA,"asian_southAsian","male",25,"hinduism","i think all can feel emotions","",48,"BI2A00027","probably no",-2,2259,"india"
"865","hungry","AA9888KQ8OSKF","college_some",NA,"asian_southAsian","female",22,"hinduism","I think that this one can feel ","no comments",1,"BI2A00027","definitely yes",3,19641,"india"
"866","hungry","AA9888KQ8OSKF","college_some",NA,"asian_southAsian","female",22,"hinduism","I think that this one can feel ","no comments",2,"BI2A00026","definitely yes",3,3713,"india"
"867","hungry","AA9888KQ8OSKF","college_some",NA,"asian_southAsian","female",22,"hinduism","I think that this one can feel ","no comments",3,"BI2A00038","definitely yes",3,22509,"india"
"868","hungry","AA9888KQ8OSKF","college_some",NA,"asian_southAsian","female",22,"hinduism","I think that this one can feel ","no comments",4,"BI2A00013","definitely yes",3,2987,"india"
"869","hungry","AA9888KQ8OSKF","college_some",NA,"asian_southAsian","female",22,"hinduism","I think that this one can feel ","no comments",5,"BI2A00017","definitely yes",3,1020,"india"
"870","hungry","AA9888KQ8OSKF","college_some",NA,"asian_southAsian","female",22,"hinduism","I think that this one can feel ","no comments",6,"BI2A00046","definitely yes",3,31452,"india"
"871","hungry","AA9888KQ8OSKF","college_some",NA,"asian_southAsian","female",22,"hinduism","I think that this one can feel ","no comments",7,"BI2A00030","definitely yes",3,2268,"india"
"872","hungry","AA9888KQ8OSKF","college_some",NA,"asian_southAsian","female",22,"hinduism","I think that this one can feel ","no comments",8,"BI2A00037","definitely yes",3,2246,"india"
"873","hungry","AA9888KQ8OSKF","college_some",NA,"asian_southAsian","female",22,"hinduism","I think that this one can feel ","no comments",9,"BI2A00018","definitely yes",3,1342,"india"
"874","hungry","AA9888KQ8OSKF","college_some",NA,"asian_southAsian","female",22,"hinduism","I think that this one can feel ","no comments",10,"BI2A00008","definitely yes",3,2007,"india"
"875","hungry","AA9888KQ8OSKF","college_some",NA,"asian_southAsian","female",22,"hinduism","I think that this one can feel ","no comments",11,"BI2A00024","definitely yes",3,1152,"india"
"876","hungry","AA9888KQ8OSKF","college_some",NA,"asian_southAsian","female",22,"hinduism","I think that this one can feel ","no comments",12,"BI2A00019","definitely yes",3,741,"india"
"877","hungry","AA9888KQ8OSKF","college_some",NA,"asian_southAsian","female",22,"hinduism","I think that this one can feel ","no comments",13,"BI2A00047","definitely yes",3,767,"india"
"878","hungry","AA9888KQ8OSKF","college_some",NA,"asian_southAsian","female",22,"hinduism","I think that this one can feel ","no comments",14,"BI2A00020","definitely yes",3,705,"india"
"879","hungry","AA9888KQ8OSKF","college_some",NA,"asian_southAsian","female",22,"hinduism","I think that this one can feel ","no comments",15,"BI2A00009","definitely yes",3,807,"india"
"880","hungry","AA9888KQ8OSKF","college_some",NA,"asian_southAsian","female",22,"hinduism","I think that this one can feel ","no comments",16,"BI2A00010","definitely yes",3,4157,"india"
"881","hungry","AA9888KQ8OSKF","college_some",NA,"asian_southAsian","female",22,"hinduism","I think that this one can feel ","no comments",17,"BI2A00003","definitely yes",3,860,"india"
"882","hungry","AA9888KQ8OSKF","college_some",NA,"asian_southAsian","female",22,"hinduism","I think that this one can feel ","no comments",18,"BI2A00040","definitely yes",3,574,"india"
"883","hungry","AA9888KQ8OSKF","college_some",NA,"asian_southAsian","female",22,"hinduism","I think that this one can feel ","no comments",19,"BI2A00001","definitely yes",3,759,"india"
"884","hungry","AA9888KQ8OSKF","college_some",NA,"asian_southAsian","female",22,"hinduism","I think that this one can feel ","no comments",20,"BI2A00028","definitely yes",3,586,"india"
"885","hungry","AA9888KQ8OSKF","college_some",NA,"asian_southAsian","female",22,"hinduism","I think that this one can feel ","no comments",21,"BI2A00042","definitely yes",3,1036,"india"
"886","hungry","AA9888KQ8OSKF","college_some",NA,"asian_southAsian","female",22,"hinduism","I think that this one can feel ","no comments",22,"BI2A00034","definitely yes",3,942,"india"
"887","hungry","AA9888KQ8OSKF","college_some",NA,"asian_southAsian","female",22,"hinduism","I think that this one can feel ","no comments",23,"BI2A00041","definitely yes",3,1581,"india"
"888","hungry","AA9888KQ8OSKF","college_some",NA,"asian_southAsian","female",22,"hinduism","I think that this one can feel ","no comments",24,"BI2A00035","definitely yes",3,1095,"india"
"889","hungry","AA9888KQ8OSKF","college_some",NA,"asian_southAsian","female",22,"hinduism","I think that this one can feel ","no comments",25,"BI2A00031","definitely yes",3,643,"india"
"890","hungry","AA9888KQ8OSKF","college_some",NA,"asian_southAsian","female",22,"hinduism","I think that this one can feel ","no comments",26,"BI2A00048","definitely yes",3,608,"india"
"891","hungry","AA9888KQ8OSKF","college_some",NA,"asian_southAsian","female",22,"hinduism","I think that this one can feel ","no comments",27,"BI2A00006","definitely yes",3,615,"india"
"892","hungry","AA9888KQ8OSKF","college_some",NA,"asian_southAsian","female",22,"hinduism","I think that this one can feel ","no comments",28,"BI2A00016","definitely yes",3,599,"india"
"893","hungry","AA9888KQ8OSKF","college_some",NA,"asian_southAsian","female",22,"hinduism","I think that this one can feel ","no comments",29,"BI2A00045","definitely yes",3,586,"india"
"894","hungry","AA9888KQ8OSKF","college_some",NA,"asian_southAsian","female",22,"hinduism","I think that this one can feel ","no comments",30,"BI2A00004","definitely yes",3,542,"india"
"895","hungry","AA9888KQ8OSKF","college_some",NA,"asian_southAsian","female",22,"hinduism","I think that this one can feel ","no comments",31,"BI2A00012","definitely yes",3,590,"india"
"896","hungry","AA9888KQ8OSKF","college_some",NA,"asian_southAsian","female",22,"hinduism","I think that this one can feel ","no comments",32,"BI2A00005","definitely yes",3,898,"india"
"897","hungry","AA9888KQ8OSKF","college_some",NA,"asian_southAsian","female",22,"hinduism","I think that this one can feel ","no comments",33,"BI2A00029","definitely yes",3,934,"india"
"898","hungry","AA9888KQ8OSKF","college_some",NA,"asian_southAsian","female",22,"hinduism","I think that this one can feel ","no comments",34,"BI2A00022","definitely yes",3,568,"india"
"899","hungry","AA9888KQ8OSKF","college_some",NA,"asian_southAsian","female",22,"hinduism","I think that this one can feel ","no comments",35,"BI2A00043","definitely yes",3,632,"india"
"900","hungry","AA9888KQ8OSKF","college_some",NA,"asian_southAsian","female",22,"hinduism","I think that this one can feel ","no comments",36,"BI2A00025","definitely yes",3,852,"india"
"901","hungry","AA9888KQ8OSKF","college_some",NA,"asian_southAsian","female",22,"hinduism","I think that this one can feel ","no comments",37,"BI2A00044","definitely yes",3,1159,"india"
"902","hungry","AA9888KQ8OSKF","college_some",NA,"asian_southAsian","female",22,"hinduism","I think that this one can feel ","no comments",38,"BI2A00036","definitely yes",3,729,"india"
"903","hungry","AA9888KQ8OSKF","college_some",NA,"asian_southAsian","female",22,"hinduism","I think that this one can feel ","no comments",39,"BI2A00021","definitely yes",3,994,"india"
"904","hungry","AA9888KQ8OSKF","college_some",NA,"asian_southAsian","female",22,"hinduism","I think that this one can feel ","no comments",40,"BI2A00002","definitely yes",3,661,"india"
"905","hungry","AA9888KQ8OSKF","college_some",NA,"asian_southAsian","female",22,"hinduism","I think that this one can feel ","no comments",41,"BI2A00014","definitely yes",3,513,"india"
"906","hungry","AA9888KQ8OSKF","college_some",NA,"asian_southAsian","female",22,"hinduism","I think that this one can feel ","no comments",42,"BI2A00023","definitely yes",3,443,"india"
"907","hungry","AA9888KQ8OSKF","college_some",NA,"asian_southAsian","female",22,"hinduism","I think that this one can feel ","no comments",43,"BI2A00039","definitely yes",3,449,"india"
"908","hungry","AA9888KQ8OSKF","college_some",NA,"asian_southAsian","female",22,"hinduism","I think that this one can feel ","no comments",44,"BI2A00011","definitely yes",3,667,"india"
"909","hungry","AA9888KQ8OSKF","college_some",NA,"asian_southAsian","female",22,"hinduism","I think that this one can feel ","no comments",45,"BI2A00032","definitely yes",3,477,"india"
"910","hungry","AA9888KQ8OSKF","college_some",NA,"asian_southAsian","female",22,"hinduism","I think that this one can feel ","no comments",46,"BI2A00015","definitely yes",3,623,"india"
"911","hungry","AA9888KQ8OSKF","college_some",NA,"asian_southAsian","female",22,"hinduism","I think that this one can feel ","no comments",47,"BI2A00007","definitely yes",3,583,"india"
"912","hungry","AA9888KQ8OSKF","college_some",NA,"asian_southAsian","female",22,"hinduism","I think that this one can feel ","no comments",48,"BI2A00033","definitely yes",3,532,"india"
